appId,month,count(id),avg(score),subcategory
com.nu.production,1,304,4.4769736842105265,Usability
com.nu.production,1,294,3.0306122448979593,Customer service
com.nu.production,1,221,2.339366515837104,Update
com.nu.production,1,158,2,Investiment
com.nu.production,1,3211,4.830893802553722,Generic compliment
com.nu.production,1,31,2.7096774193548385,Notifications
com.nu.production,1,186,1.881720430107527,Registration
com.nu.production,1,231,2.515151515151515,Invoice
com.nu.production,2,288,4.53125,Usability
com.nu.production,2,2998,4.833555703802535,Generic compliment
com.nu.production,2,157,2.2229299363057327,Update
com.nu.production,2,498,2.4056224899598395,Card
com.nu.production,2,7,2.857142857142857,Token
com.nu.production,2,217,2.3686635944700463,Invoice
com.nu.production,2,156,2.3141025641025643,Investiment
com.nu.production,2,700,2.1414285714285715,Login
com.nu.production,2,957,2.9665621734587253,Generic complaint
com.nu.production,2,162,2.1790123456790123,Performance
com.nu.production,2,11,3,Rewards program
com.nu.production,2,17,1.4705882352941178,Notifications
com.nu.production,2,13,2.1538461538461537,Virtual card
com.nu.production,2,153,1.9150326797385622,Registration
com.nu.production,2,258,3.10077519379845,Customer service
com.nu.production,3,903,1.930232558139535,Login
com.nu.production,3,244,2.209016393442623,Update
com.nu.production,3,3014,4.8287989382879895,Generic compliment
com.nu.production,3,15,1.7333333333333334,Virtual card
com.nu.production,3,3,4.666666666666667,Token
com.nu.production,3,121,2.0661157024793386,Investiment
com.nu.production,3,184,1.6576086956521738,Registration
com.nu.production,3,246,4.40650406504065,Usability
com.nu.production,3,272,3.1911764705882355,Customer service
com.nu.production,3,33,2.696969696969697,Notifications
com.nu.production,3,1011,2.8298714144411474,Generic complaint
com.nu.production,3,434,2.2580645161290325,Card
com.nu.production,3,278,1.856115107913669,Performance
com.nu.production,3,7,2.5714285714285716,Rewards program
com.nu.production,3,245,2.1755102040816325,Invoice
com.nu.production,4,5330,4.858161350844278,Generic compliment
com.nu.production,4,334,3.4550898203592815,Customer service
com.nu.production,4,8,3.75,Token
